"FECHA","Horas","O3","NO2","CO","SO2","PM.10","PM.2.5","Categoria_O3","Categoria_NO2","Categoria_CO","Categoria_SO2","Categoria_PM.10","Categoria_PM.2.5"
"31/01/2024","07:00",5,11,12,4,104,81,"Buena","Buena","Buena","Buena","Mala","Regular"
"31/01/2024","08:00",6,12,13,4,105,82,"Buena","Buena","Buena","Buena","Mala","Regular"
"31/01/2024","09:00",6,12,14,4,105,84,"Buena","Buena","Buena","Buena","Mala","Regular"
"31/01/2024","10:00",11,11,14,4,105,85,"Buena","Buena","Buena","Buena","Mala","Regular"
"31/01/2024","11:00",17,9,14,4,105,85,"Buena","Buena","Buena","Buena","Mala","Regular"
"31/01/2024","12:00",19,10,14,4,105,84,"Buena","Buena","Buena","Buena","Mala","Regular"
"31/01/2024","13:00",29,6,14,4,104,84,"Buena","Buena","Buena","Buena","Mala","Regular"
"31/01/2024","14:00",40,7,14,4,104,82,"Buena","Buena","Buena","Buena","Mala","Regular"
"31/01/2024","15:00",40,9,13,4,104,84,"Buena","Buena","Buena","Buena","Mala","Regular"
"31/01/2024","16:00",37,4,12,4,104,82,"Buena","Buena","Buena","Buena","Mala","Regular"
"31/01/2024","17:00",35,4,11,4,104,82,"Buena","Buena","Buena","Buena","Mala","Regular"
"31/01/2024","18:00",34,4,11,4,103,81,"Buena","Buena","Buena","Buena","Mala","Regular"
"31/01/2024","19:00",31,5,10,4,102,81,"Buena","Buena","Buena","Buena","Mala","Regular"
"31/01/2024","20:00",20,13,11,4,97,78,"Buena","Buena","Buena","Buena","Regular","Regular"
"31/01/2024","21:00",8,19,12,4,101,76,"Buena","Buena","Buena","Buena","Mala","Regular"
"31/01/2024","22:00",14,14,12,4,102,76,"Buena","Buena","Buena","Buena","Mala","Regular"
"31/01/2024","23:00",12,15,12,4,102,76,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","00:00",10,15,13,4,103,76,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","01:00",9,13,13,4,103,76,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","02:00",9,13,14,4,104,78,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","03:00",5,14,14,4,105,79,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","04:00",5,12,14,4,106,81,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","05:00",5,11,14,4,106,82,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","06:00",5,12,14,4,108,87,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","07:00",5,10,14,4,108,88,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","08:00",5,11,15,4,107,88,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","09:00",6,11,15,4,107,87,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","10:00",12,10,15,4,106,85,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","11:00",21,6,14,4,106,85,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","12:00",31,5,14,4,106,85,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","13:00",36,5,13,4,106,85,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","14:00",44,4,13,4,106,85,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","15:00",45,4,12,6,106,85,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","16:00",34,5,12,6,107,88,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","17:00",29,6,11,6,107,90,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","18:00",27,7,11,6,107,90,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","19:00",20,10,11,6,107,90,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","20:00",16,11,11,6,106,90,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","21:00",19,9,11,6,105,90,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","22:00",16,10,12,6,104,90,"Buena","Buena","Buena","Buena","Mala","Regular"
"01/02/2024","23:00",17,10,12,6,103,91,"Buena","Buena","Buena","Buena","Mala","Regular"
"02/02/2024","00:00",18,9,12,4,103,91,"Buena","Buena","Buena","Buena","Mala","Regular"
"02/02/2024","01:00",11,11,12,4,102,91,"Buena","Buena","Buena","Buena","Mala","Regular"
"02/02/2024","02:00",7,11,13,4,102,90,"Buena","Buena","Buena","Buena","Mala","Regular"
"02/02/2024","03:00",5,12,13,4,103,90,"Buena","Buena","Buena","Buena","Mala","Regular"
"02/02/2024","04:00",5,12,14,4,103,90,"Buena","Buena","Buena","Buena","Mala","Regular"
"02/02/2024","05:00",5,10,14,4,103,91,"Buena","Buena","Buena","Buena","Mala","Regular"
"02/02/2024","06:00",5,11,14,4,102,87,"Buena","Buena","Buena","Buena","Mala","Regular"
"02/02/2024","07:00",5,12,14,4,102,87,"Buena","Buena","Buena","Buena","Mala","Regular"
"02/02/2024","08:00",5,12,15,4,102,90,"Buena","Buena","Buena","Buena","Mala","Regular"
"02/02/2024","09:00",7,11,16,4,101,91,"Buena","Buena","Buena","Buena","Mala","Regular"
"02/02/2024","10:00",13,10,16,4,102,91,"Buena","Buena","Buena","Buena","Mala","Regular"
"02/02/2024","11:00",22,8,15,4,102,93,"Buena","Buena","Buena","Buena","Mala","Regular"
"02/02/2024","12:00",26,6,15,4,102,94,"Buena","Buena","Buena","Buena","Mala","Regular"
"02/02/2024","13:00",29,3,14,4,102,94,"Buena","Buena","Buena","Buena","Mala","Regular"
"02/02/2024","14:00",31,4,14,4,102,96,"Buena","Buena","Buena","Buena","Mala","Regular"
"02/02/2024","15:00",30,4,13,4,102,94,"Buena","Buena","Buena","Buena","Mala","Regular"
"02/02/2024","16:00",28,5,12,4,102,94,"Buena","Buena","Buena","Buena","Mala","Regular"
"02/02/2024","17:00",27,5,11,4,102,96,"Buena","Buena","Buena","Buena","Mala","Regular"
"02/02/2024","18:00",31,3,11,4,105,102,"Buena","Buena","Buena","Buena","Mala","Mala"
"02/02/2024","19:00",30,3,11,4,106,102,"Buena","Buena","Buena","Buena","Mala","Mala"
"02/02/2024","20:00",25,5,10,4,106,102,"Buena","Buena","Buena","Buena","Mala","Mala"
"02/02/2024","21:00",21,7,11,4,106,102,"Buena","Buena","Buena","Buena","Mala","Mala"
"02/02/2024","22:00",16,10,11,4,106,102,"Buena","Buena","Buena","Buena","Mala","Mala"
"02/02/2024","23:00",17,8,11,4,106,103,"Buena","Buena","Buena","Buena","Mala","Mala"
"03/02/2024","00:00",23,4,11,4,105,85.811,"Buena","Buena","Buena","Buena","Mala","Regular"
"03/02/2024","01:00",24,3,11,4,105,85.811,"Buena","Buena","Buena","Buena","Mala","Regular"
"03/02/2024","02:00",23,3,11,4,103,85.811,"Buena","Buena","Buena","Buena","Mala","Regular"
"03/02/2024","03:00",24,3,11,4,102,85.811,"Buena","Buena","Buena","Buena","Mala","Regular"
"03/02/2024","04:00",24,2,11,4,99,85.811,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/02/2024","05:00",24,3,10,4,94,85.811,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/02/2024","06:00",21,4,10,4,91,85.811,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/02/2024","07:00",21,5,10,4,86,85.811,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/02/2024","08:00",21,5,10,4,80,85.811,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/02/2024","09:00",20,6,10,4,78,85.811,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/02/2024","10:00",23,4,10,4,81,85.811,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/02/2024","11:00",24,4,10,4,84,54,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/02/2024","12:00",26,4,10,4,94,52,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/02/2024","13:00",20.269,11.972,10,4,96,52,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/02/2024","14:00",20.269,11.972,10,4,97,52,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/02/2024","15:00",31,3,10,4,97,52,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/02/2024","16:00",33,3,10,4,96,85.811,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/02/2024","17:00",35,2,10,4,103,38,"Buena","Buena","Buena","Buena","Mala","Buena"
"03/02/2024","18:00",34,2,10,4,99,38,"Buena","Buena","Buena","Buena","Regular","Buena"
"03/02/2024","19:00",29,4,10,4,93,38,"Buena","Buena","Buena","Buena","Regular","Buena"
"03/02/2024","20:00",26,5,10,4,93,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"03/02/2024","21:00",31,2,10,4,94,29,"Buena","Buena","Buena","Buena","Regular","Buena"
"03/02/2024","22:00",29,3,10,4,94,25,"Buena","Buena","Buena","Buena","Regular","Buena"
"03/02/2024","23:00",23,6,10,4,94,25,"Buena","Buena","Buena","Buena","Regular","Buena"
"04/02/2024","00:00",25,5,10,4,96,25,"Buena","Buena","Buena","Buena","Regular","Buena"
"04/02/2024","01:00",19,9,10,4,97,25,"Buena","Buena","Buena","Buena","Regular","Buena"
"04/02/2024","02:00",11,11,11,4,101,29,"Buena","Buena","Buena","Buena","Mala","Buena"
"04/02/2024","03:00",11,10,11,4,102,33,"Buena","Buena","Buena","Buena","Mala","Buena"
"04/02/2024","04:00",9,9,12,4,103,52,"Buena","Buena","Buena","Buena","Mala","Regular"
"04/02/2024","05:00",6,10,12,4,104,57,"Buena","Buena","Buena","Buena","Mala","Regular"
"04/02/2024","06:00",6,10,13,4,105,60,"Buena","Buena","Buena","Buena","Mala","Regular"
"04/02/2024","07:00",6,12,14,4,107,63,"Buena","Buena","Buena","Buena","Mala","Regular"
"04/02/2024","08:00",6,12,14,4,107,66,"Buena","Buena","Buena","Buena","Mala","Regular"
"04/02/2024","09:00",9,11,15,4,107,69,"Buena","Buena","Buena","Buena","Mala","Regular"
"04/02/2024","10:00",17,8,15,4,106,70,"Buena","Buena","Buena","Buena","Mala","Regular"
"04/02/2024","11:00",26,7,15,4,106,72,"Buena","Buena","Buena","Buena","Mala","Regular"
"04/02/2024","12:00",34,6,14,4,102,72,"Buena","Buena","Buena","Buena","Mala","Regular"
"04/02/2024","13:00",42,6,14,4,101,72,"Buena","Buena","Buena","Buena","Mala","Regular"
"04/02/2024","14:00",41,3,13,4,97,72,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/02/2024","15:00",46,3,13,4,96,72,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/02/2024","16:00",46,3,12,4,94,70,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/02/2024","17:00",44,2,11,4,83,70,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/02/2024","18:00",40,2,11,4,77,69,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/02/2024","19:00",32,5,11,4,77,69,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/02/2024","20:00",15,16,11,4,77,70,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/02/2024","21:00",6,62,13,4,78,72,"Buena","Regular","Buena","Buena","Regular","Regular"
"04/02/2024","22:00",5,19,14,4,86,75,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/02/2024","23:00",6,17,15,4,90,78,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","00:00",5,17,16,4,96,81,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","01:00",6,15,18,4,101,84,"Buena","Buena","Buena","Buena","Mala","Regular"
"05/02/2024","02:00",13,10,18,4,99,85,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","03:00",9,12,19,4,99,87,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","04:00",9,10,19,4,97,85,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","05:00",14,8,18,4,94,84,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","06:00",15,8,16,4,91,82,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","07:00",14,9,15,4,90,81,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","08:00",13,10,14,4,86,79,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","09:00",22,5,13,4,84,78,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","10:00",26,3,13,4,84,75,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","11:00",29,2,12,4,86,75,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","12:00",30,2,11,4,88,73,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","13:00",31,2,11,4,90,73,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","14:00",33,2,11,4,91,73,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","15:00",31,2,11,4,93,73,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","16:00",30,2,10,4,91,73,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","17:00",31,2,10,4,91,73,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","18:00",29,4,10,4,91,73,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","19:00",24,7,10,4,90,73,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","20:00",17,10,11,4,93,73,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","21:00",20,7,11,4,93,75,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","22:00",22,5,11,4,86,72,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/02/2024","23:00",23,4,11,4,81,69,"Buena","Buena","Buena","Buena","Regular","Regular"
"06/02/2024","00:00",21,4,12,4,74,66,"Buena","Buena","Buena","Buena","Regular","Regular"
"06/02/2024","01:00",21,4,12,4,68,63,"Buena","Buena","Buena","Buena","Regular","Regular"
"06/02/2024","02:00",21,4,11,4,65,61,"Buena","Buena","Buena","Buena","Regular","Regular"
"06/02/2024","03:00",20,4,11,4,61,58,"Buena","Buena","Buena","Buena","Regular","Regular"
"06/02/2024","04:00",19,4,11,4,58,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"06/02/2024","05:00",19,5,10,4,55,52,"Buena","Buena","Buena","Buena","Regular","Regular"
"06/02/2024","06:00",19,5,10,4,54,52,"Buena","Buena","Buena","Buena","Regular","Regular"
"06/02/2024","07:00",17,7,10,4,51,42,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/02/2024","08:00",13,10,11,4,51,38,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/02/2024","09:00",17,8,11,4,52,38,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/02/2024","10:00",21,7,11,4,51,38,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/02/2024","11:00",26,3,11,4,45,38,"Buena","Buena","Buena","Buena","Buena","Buena"
"06/02/2024","12:00",29,3,11,4,43,38,"Buena","Buena","Buena","Buena","Buena","Buena"
"06/02/2024","13:00",32,2,11,4,40,38,"Buena","Buena","Buena","Buena","Buena","Buena"
"06/02/2024","14:00",20.269,11.972,11,4,39,38,"Buena","Buena","Buena","Buena","Buena","Buena"
"06/02/2024","15:00",31,3,11,4,38,38,"Buena","Buena","Buena","Buena","Buena","Buena"
"06/02/2024","16:00",44,3,11,4,40,42,"Buena","Buena","Buena","Buena","Buena","Buena"
"06/02/2024","17:00",59,4,11,4,41,42,"Regular","Buena","Buena","Buena","Buena","Buena"
"06/02/2024","18:00",59,5,11,4,43,42,"Regular","Buena","Buena","Buena","Buena","Buena"
"06/02/2024","19:00",46,8,12,4,51,52,"Buena","Buena","Buena","Buena","Regular","Regular"
"06/02/2024","20:00",11,71,13,4,52,52,"Buena","Regular","Buena","Buena","Regular","Regular"
"06/02/2024","21:00",9,63,15,4,58,54,"Buena","Regular","Buena","Buena","Regular","Regular"
"06/02/2024","22:00",9,15,15,4,60,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"06/02/2024","23:00",11,13,16,4,64,57,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/02/2024","00:00",6,16,16,4,70,60,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/02/2024","01:00",8,13,17,4,71,61,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/02/2024","02:00",8,13,17,4,73,63,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/02/2024","03:00",12,10,16,4,73,64,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/02/2024","04:00",8,11,15,4,76,64,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/02/2024","05:00",6,12,14,4,80,67,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/02/2024","06:00",5,13,14,4,83,69,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/02/2024","07:00",5,14,14,4,86,70,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/02/2024","08:00",6,13,14,4,90,72,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/02/2024","09:00",9,12,14,4,94,73,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/02/2024","10:00",14,12,15,4,97,75,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/02/2024","11:00",26,9,15,4,101,76,"Buena","Buena","Buena","Buena","Mala","Regular"
"07/02/2024","12:00",39,7,15,4,102,78,"Buena","Buena","Buena","Buena","Mala","Regular"
"07/02/2024","13:00",53,7,15,4,103,78,"Regular","Buena","Buena","Buena","Mala","Regular"
"07/02/2024","14:00",55,7,15,6,102,76,"Regular","Buena","Buena","Buena","Mala","Regular"
"07/02/2024","15:00",51,6,14,6,103,76,"Regular","Buena","Buena","Buena","Mala","Regular"
"07/02/2024","16:00",51,4,14,6,103,75,"Regular","Buena","Buena","Buena","Mala","Regular"
"07/02/2024","17:00",44,4,13,6,103,76,"Buena","Buena","Buena","Buena","Mala","Regular"
"07/02/2024","18:00",36,8,12,6,102,76,"Buena","Buena","Buena","Buena","Mala","Regular"
"07/02/2024","19:00",20,19,13,4,102,76,"Buena","Buena","Buena","Buena","Mala","Regular"
"07/02/2024","20:00",10,69,14,4,101,75,"Buena","Regular","Buena","Buena","Mala","Regular"
"07/02/2024","21:00",7,70,15,4,99,73,"Buena","Regular","Buena","Buena","Regular","Regular"
"07/02/2024","22:00",5,71,17,6,102,73,"Buena","Regular","Buena","Buena","Mala","Regular"
"07/02/2024","23:00",7,62,18,6,104,78,"Buena","Regular","Buena","Buena","Mala","Regular"
"08/02/2024","00:00",6,62,20,6,105,84,"Buena","Regular","Buena","Buena","Mala","Regular"
"08/02/2024","01:00",5,61,21,6,107,87,"Buena","Regular","Buena","Buena","Mala","Regular"
"08/02/2024","02:00",5,20,22,6,108,91,"Buena","Buena","Buena","Buena","Mala","Regular"
"08/02/2024","03:00",7,18,22,6,110,94,"Buena","Buena","Buena","Buena","Mala","Regular"
"08/02/2024","04:00",6,19,21,6,110,102,"Buena","Buena","Buena","Buena","Mala","Mala"
"08/02/2024","05:00",9,16,21,6,110,104,"Buena","Buena","Buena","Buena","Mala","Mala"
"08/02/2024","06:00",7,17,19,6,111,105,"Buena","Buena","Buena","Buena","Mala","Mala"
"08/02/2024","07:00",6,17,19,6,111,106,"Buena","Buena","Buena","Buena","Mala","Mala"
"08/02/2024","08:00",7,16,18,6,112,107,"Buena","Buena","Buena","Buena","Mala","Mala"
"08/02/2024","09:00",12,15,18,6,112,108,"Buena","Buena","Buena","Buena","Mala","Mala"
"08/02/2024","10:00",19,14,17,6,112,109,"Buena","Buena","Buena","Buena","Mala","Mala"
"08/02/2024","11:00",36,11,17,6,113,110,"Buena","Buena","Buena","Buena","Mala","Mala"
"08/02/2024","12:00",36,11,16,6,113,112,"Buena","Buena","Buena","Buena","Mala","Mala"
"08/02/2024","13:00",57,10,16,6,113,112,"Regular","Buena","Buena","Buena","Mala","Mala"
"08/02/2024","14:00",57,8,16,6,113,113,"Regular","Buena","Buena","Buena","Mala","Mala"
"08/02/2024","15:00",57,5,15,6,114,112,"Regular","Buena","Buena","Buena","Mala","Mala"
"08/02/2024","16:00",55,5,15,6,114,112,"Regular","Buena","Buena","Buena","Mala","Mala"
"08/02/2024","17:00",55,7,14,6,114,112,"Regular","Buena","Buena","Buena","Mala","Mala"
"08/02/2024","18:00",63,6,14,8,115,112,"Regular","Buena","Buena","Buena","Mala","Mala"
"08/02/2024","19:00",55,8,14,8,115,112,"Regular","Buena","Buena","Buena","Mala","Mala"
"08/02/2024","20:00",14,73,14,8,115,113,"Buena","Regular","Buena","Buena","Mala","Mala"
"08/02/2024","21:00",11,73,16,8,115,113,"Buena","Regular","Buena","Buena","Mala","Mala"
"08/02/2024","22:00",6,76,18,8,116,113,"Buena","Regular","Buena","Buena","Mala","Mala"
"08/02/2024","23:00",6,69,20,8,116,114,"Buena","Regular","Buena","Buena","Mala","Mala"
"09/02/2024","00:00",6,63,21,8,115,112,"Buena","Regular","Buena","Buena","Mala","Mala"
"09/02/2024","01:00",5,62,23,8,115,113,"Buena","Regular","Buena","Buena","Mala","Mala"
"09/02/2024","02:00",6,62,23,8,115,114,"Buena","Regular","Buena","Buena","Mala","Mala"
"09/02/2024","03:00",6,20,23,6,114,113,"Buena","Buena","Buena","Buena","Mala","Mala"
"09/02/2024","04:00",8,18,22,6,114,112,"Buena","Buena","Buena","Buena","Mala","Mala"
"09/02/2024","05:00",9,17,21,6,114,111,"Buena","Buena","Buena","Buena","Mala","Mala"
"09/02/2024","06:00",5,17,19,6,114,111,"Buena","Buena","Buena","Buena","Mala","Mala"
"09/02/2024","07:00",6,16,18,6,114,110,"Buena","Buena","Buena","Buena","Mala","Mala"
"09/02/2024","08:00",7,16,18,6,115,110,"Buena","Buena","Buena","Buena","Mala","Mala"
"09/02/2024","09:00",15,13,17,6,115,110,"Buena","Buena","Buena","Buena","Mala","Mala"
"09/02/2024","10:00",23,11,17,8,115,110,"Buena","Buena","Buena","Buena","Mala","Mala"
"09/02/2024","11:00",25,15,17,8,115,110,"Buena","Buena","Buena","Buena","Mala","Mala"
"09/02/2024","12:00",39,11,17,8,115,109,"Buena","Buena","Buena","Buena","Mala","Mala"
"09/02/2024","13:00",46,9,16,8,114,109,"Buena","Buena","Buena","Buena","Mala","Mala"
"09/02/2024","14:00",51,8,16,8,114,109,"Regular","Buena","Buena","Buena","Mala","Mala"
"09/02/2024","15:00",36,6,16,8,113,110,"Buena","Buena","Buena","Buena","Mala","Mala"
"09/02/2024","16:00",31,5,14,8,113,111,"Buena","Buena","Buena","Buena","Mala","Mala"
"09/02/2024","17:00",31,6,14,8,112,113,"Buena","Buena","Buena","Buena","Mala","Mala"
"09/02/2024","18:00",30,9,13,8,112,113,"Buena","Buena","Buena","Buena","Mala","Mala"
"09/02/2024","19:00",28,13,13,8,112,113,"Buena","Buena","Buena","Buena","Mala","Mala"
"09/02/2024","20:00",16,63,14,8,111,112,"Buena","Regular","Buena","Buena","Mala","Mala"
"09/02/2024","21:00",13,63,15,8,111,112,"Buena","Regular","Buena","Buena","Mala","Mala"
"09/02/2024","22:00",10,64,16,8,109,111,"Buena","Regular","Buena","Buena","Mala","Mala"
"09/02/2024","23:00",7,64,17,8,108,107,"Buena","Regular","Buena","Buena","Mala","Mala"
"10/02/2024","00:00",7,20,19,8,108,107,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","01:00",5,18,20,8,107,109,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","02:00",6,16,21,8,108,107,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","03:00",6,15,21,8,109,109,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","04:00",5,15,21,8,111,110,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","05:00",4,15,21,8,111,109,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","06:00",5,16,21,8,111,111,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","07:00",5,15,21,8,111,114,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","08:00",5,15,20,8,110,115,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","09:00",8,15,20,8,110,116,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","10:00",14,15,20,8,110,120,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","11:00",21,10,20,6,110,120,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","12:00",31,7,19,6,110,120,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","13:00",29,5,19,6,109,120,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","14:00",31,4,18,6,109,120,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","15:00",30,4,17,6,108,121,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","16:00",29,5,16,6,109,119,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","17:00",32,5,16,6,110,116,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","18:00",31,4,15,6,109,116,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","19:00",27,7,15,6,109,116,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","20:00",23,10,15,6,108,115,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","21:00",13,15,15,6,108,116,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","22:00",11,15,16,6,108,118,"Buena","Buena","Buena","Buena","Mala","Mala"
"10/02/2024","23:00",8,16,17,6,107,117,"Buena","Buena","Buena","Buena","Mala","Mala"
"11/02/2024","00:00",13,12,17,6,105,113,"Buena","Buena","Buena","Buena","Mala","Mala"
"11/02/2024","01:00",6,15,18,6,104,108,"Buena","Buena","Buena","Buena","Mala","Mala"
"11/02/2024","02:00",6,14,19,6,103,106,"Buena","Buena","Buena","Buena","Mala","Mala"
"11/02/2024","03:00",5,14,19,6,103,103,"Buena","Buena","Buena","Buena","Mala","Mala"
"11/02/2024","04:00",5,14,19,6,101,102,"Buena","Buena","Buena","Buena","Mala","Mala"
"11/02/2024","05:00",5,14,19,6,101,103,"Buena","Buena","Buena","Buena","Mala","Mala"
"11/02/2024","06:00",5,14,19,6,97,97,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/02/2024","07:00",5,13,19,4,94,94,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/02/2024","08:00",6,12,20,4,93,90,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/02/2024","09:00",10,10,19,4,88,87,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/02/2024","10:00",16,9,19,4,83,79,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/02/2024","11:00",26,6,18,4,81,79,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/02/2024","12:00",33,7,18,4,80,78,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/02/2024","13:00",30,3,17,4,81,78,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/02/2024","14:00",30,2,17,4,83,78,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/02/2024","15:00",30,3,16,4,86,76,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/02/2024","16:00",30,2,15,4,83,75,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/02/2024","17:00",30,2,15,4,83,76,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/02/2024","18:00",31,2,14,4,86,76,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/02/2024","19:00",30,2,14,4,87,76,"Buena","Buena","Buena","Buena","Regular","Regular"
