FECHA,Horas,O3,NO2,CO,SO2,PM-10,PM-2.5,,,,,,
15/02/2024,10:00:00,14,14,4,4,51,75.733,Buena,Buena,Buena,Buena,Regular,Regular
15/02/2024,11:00:00,21,10,4,4,45,75.733,Buena,Buena,Buena,Buena,Buena,Regular
15/02/2024,12:00:00,21,13,5,4,44,75.733,Buena,Buena,Buena,Buena,Buena,Regular
15/02/2024,13:00:00,32,6,5,4,44,75.733,Buena,Buena,Buena,Buena,Buena,Regular
15/02/2024,14:00:00,26,4,5,4,44,75.733,Buena,Buena,Buena,Buena,Buena,Regular
15/02/2024,15:00:00,23.31,14.524,5,4,44,75.733,Buena,Buena,Buena,Buena,Buena,Regular
15/02/2024,16:00:00,23.31,14.524,4,4,44,75.733,Buena,Buena,Buena,Buena,Buena,Regular
15/02/2024,17:00:00,23.31,14.524,12.146,4,45,75.733,Buena,Buena,Buena,Buena,Buena,Regular
15/02/2024,18:00:00,23.31,14.524,12.146,4,51,75.733,Buena,Buena,Buena,Buena,Regular,Regular
15/02/2024,19:00:00,23.31,14.524,12.146,4,51,75.733,Buena,Buena,Buena,Buena,Regular,Regular
15/02/2024,20:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
15/02/2024,21:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
15/02/2024,22:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
15/02/2024,23:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,00:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,01:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,02:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,03:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,04:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,05:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,06:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,07:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,08:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,09:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,10:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,11:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,12:00:00,24,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,13:00:00,24,2,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,14:00:00,24,2,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,15:00:00,24,2,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,16:00:00,25,3,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,17:00:00,24,4,6,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,18:00:00,23,4,6,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,19:00:00,21,5,5,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,20:00:00,19,5,5,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,21:00:00,19,6,4,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,22:00:00,19,6,4,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
16/02/2024,23:00:00,19,5,4,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
17/02/2024,00:00:00,18,4,4,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
17/02/2024,01:00:00,17,4,4,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
17/02/2024,02:00:00,19,2,4,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
17/02/2024,03:00:00,19,2,4,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
17/02/2024,04:00:00,19,2,4,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
17/02/2024,05:00:00,16,3,4,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
17/02/2024,06:00:00,13,3,3,2,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
17/02/2024,07:00:00,13,4,3,2,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
17/02/2024,08:00:00,14,4,3,2,40,75.733,Buena,Buena,Buena,Buena,Buena,Regular
17/02/2024,09:00:00,6,11,4,2,39,75.733,Buena,Buena,Buena,Buena,Buena,Regular
17/02/2024,10:00:00,8,8,4,2,38,75.733,Buena,Buena,Buena,Buena,Buena,Regular
17/02/2024,11:00:00,9,7,4,2,36,75.733,Buena,Buena,Buena,Buena,Buena,Regular
17/02/2024,12:00:00,7,9,4,2,36,75.733,Buena,Buena,Buena,Buena,Buena,Regular
17/02/2024,13:00:00,8,10,5,2,39,75.733,Buena,Buena,Buena,Buena,Buena,Regular
17/02/2024,14:00:00,18,6,5,2,38,75.733,Buena,Buena,Buena,Buena,Buena,Regular
17/02/2024,15:00:00,15,9,5,2,36,75.733,Buena,Buena,Buena,Buena,Buena,Regular
17/02/2024,16:00:00,16,6,5,2,36,75.733,Buena,Buena,Buena,Buena,Buena,Regular
17/02/2024,17:00:00,14,8,5,2,33,75.733,Buena,Buena,Buena,Buena,Buena,Regular
17/02/2024,18:00:00,16,6,5,2,31,75.733,Buena,Buena,Buena,Buena,Buena,Regular
17/02/2024,19:00:00,11,9,5,2,31,75.733,Buena,Buena,Buena,Buena,Buena,Regular
17/02/2024,20:00:00,11,9,5,2,33,75.733,Buena,Buena,Buena,Buena,Buena,Regular
17/02/2024,21:00:00,11,8,5,2,33,75.733,Buena,Buena,Buena,Buena,Buena,Regular
17/02/2024,22:00:00,11,8,5,2,33,75.733,Buena,Buena,Buena,Buena,Buena,Regular
17/02/2024,23:00:00,9,8,5,2,31,75.733,Buena,Buena,Buena,Buena,Buena,Regular
18/02/2024,00:00:00,8,9,5,2,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
18/02/2024,01:00:00,1,12,5,2,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
18/02/2024,02:00:00,1,11,5,2,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
18/02/2024,03:00:00,4,8,5,2,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
18/02/2024,04:00:00,6,5,5,2,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
18/02/2024,05:00:00,4,6,5,2,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
18/02/2024,06:00:00,4,7,5,2,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
18/02/2024,07:00:00,3,8,5,2,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
18/02/2024,08:00:00,4,8,5,2,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
18/02/2024,09:00:00,6,8,5,2,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
18/02/2024,10:00:00,11,8,5,2,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
18/02/2024,11:00:00,19,7,5,2,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
18/02/2024,12:00:00,22,11,5,2,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
18/02/2024,13:00:00,31,8,5,2,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
18/02/2024,14:00:00,40,6,5,2,34,75.733,Buena,Buena,Buena,Buena,Buena,Regular
18/02/2024,15:00:00,43,4,5,2,34,75.733,Buena,Buena,Buena,Buena,Buena,Regular
18/02/2024,16:00:00,37,3,5,2,33,75.733,Buena,Buena,Buena,Buena,Buena,Regular
18/02/2024,17:00:00,36,3,5,2,33,75.733,Buena,Buena,Buena,Buena,Buena,Regular
18/02/2024,18:00:00,34,3,4,2,33,75.733,Buena,Buena,Buena,Buena,Buena,Regular
18/02/2024,19:00:00,31,5,4,2,33,75.733,Buena,Buena,Buena,Buena,Buena,Regular
18/02/2024,20:00:00,24,8,4,2,33,75.733,Buena,Buena,Buena,Buena,Buena,Regular
18/02/2024,21:00:00,24,9,4,2,33,75.733,Buena,Buena,Buena,Buena,Buena,Regular
18/02/2024,22:00:00,9,20,4,2,34,75.733,Buena,Buena,Buena,Buena,Buena,Regular
18/02/2024,23:00:00,5,18,5,2,35,75.733,Buena,Buena,Buena,Buena,Buena,Regular
19/02/2024,00:00:00,4,16,6,2,34,75.733,Buena,Buena,Buena,Buena,Buena,Regular
19/02/2024,01:00:00,1,16,6,4,35,75.733,Buena,Buena,Buena,Buena,Buena,Regular
19/02/2024,02:00:00,1,17,7,4,36,75.733,Buena,Buena,Buena,Buena,Buena,Regular
19/02/2024,03:00:00,1,15,7,4,36,75.733,Buena,Buena,Buena,Buena,Buena,Regular
19/02/2024,04:00:00,23.31,15,8,4,38,75.733,Buena,Buena,Buena,Buena,Buena,Regular
19/02/2024,05:00:00,1,13,8,4,39,75.733,Buena,Buena,Buena,Buena,Buena,Regular
19/02/2024,06:00:00,1,12,7,4,40,75.733,Buena,Buena,Buena,Buena,Buena,Regular
19/02/2024,07:00:00,1,12,7,4,41,75.733,Buena,Buena,Buena,Buena,Buena,Regular
19/02/2024,08:00:00,1,13,8,4,43,75.733,Buena,Buena,Buena,Buena,Buena,Regular
19/02/2024,09:00:00,3,15,8,4,45,72,Buena,Buena,Buena,Buena,Buena,Regular
19/02/2024,10:00:00,8,19,9,4,52,73,Buena,Buena,Buena,Buena,Regular,Regular
19/02/2024,11:00:00,21,15,9,4,52,73,Buena,Buena,Buena,Buena,Regular,Regular
19/02/2024,12:00:00,36,10,8,4,51,75,Buena,Buena,Buena,Buena,Regular,Regular
19/02/2024,13:00:00,36,11,8,4,44,73,Buena,Buena,Buena,Buena,Buena,Regular
19/02/2024,14:00:00,53,10,8,4,45,73,Regular,Buena,Buena,Buena,Buena,Regular
19/02/2024,15:00:00,76,10,8,4,45,75,Regular,Buena,Buena,Buena,Buena,Regular
19/02/2024,16:00:00,92,9,7,4,51,75,Regular,Buena,Buena,Buena,Regular,Regular
19/02/2024,17:00:00,94,10,6,4,52,76,Regular,Buena,Buena,Buena,Regular,Regular
19/02/2024,18:00:00,84,10,5,4,54,75,Regular,Buena,Buena,Buena,Regular,Regular
19/02/2024,19:00:00,55,16,5,4,55,75,Regular,Buena,Buena,Buena,Regular,Regular
19/02/2024,20:00:00,10,14.524,6,4,55,75,Buena,Buena,Buena,Buena,Regular,Regular
19/02/2024,21:00:00,10,14.524,7,4,60,75,Buena,Buena,Buena,Buena,Regular,Regular
19/02/2024,22:00:00,8,62,7,4,60,73,Buena,Regular,Buena,Buena,Regular,Regular
19/02/2024,23:00:00,4,63,8,4,61,73,Buena,Regular,Buena,Buena,Regular,Regular
20/02/2024,00:00:00,16,11,8,4,61,73,Buena,Buena,Buena,Buena,Regular,Regular
20/02/2024,01:00:00,18,9,7,4,61,72,Buena,Buena,Buena,Buena,Regular,Regular
20/02/2024,02:00:00,19,7,7,4,60,70,Buena,Buena,Buena,Buena,Regular,Regular
20/02/2024,03:00:00,21,6,7,4,58,69,Buena,Buena,Buena,Buena,Regular,Regular
20/02/2024,04:00:00,18,9,5,4,57,67,Buena,Buena,Buena,Buena,Regular,Regular
20/02/2024,05:00:00,14,11,4,4,55,66,Buena,Buena,Buena,Buena,Regular,Regular
20/02/2024,06:00:00,10,14,4,4,55,66,Buena,Buena,Buena,Buena,Regular,Regular
20/02/2024,07:00:00,4,19,3,4,54,64,Buena,Buena,Buena,Buena,Regular,Regular
20/02/2024,08:00:00,3,19,4,4,52,64,Buena,Buena,Buena,Buena,Regular,Regular
20/02/2024,09:00:00,9,17,5,4,52,63,Buena,Buena,Buena,Buena,Regular,Regular
20/02/2024,10:00:00,16,16,5,4,45,61,Buena,Buena,Buena,Buena,Buena,Regular
20/02/2024,11:00:00,23,18,6,4,45,61,Buena,Buena,Buena,Buena,Buena,Regular
20/02/2024,12:00:00,39,8,6,4,45,61,Buena,Buena,Buena,Buena,Buena,Regular
20/02/2024,13:00:00,41,6,6,4,44,61,Buena,Buena,Buena,Buena,Buena,Regular
20/02/2024,14:00:00,44,7,6,4,43,61,Buena,Buena,Buena,Buena,Buena,Regular
20/02/2024,15:00:00,82,7,6,4,43,60,Regular,Buena,Buena,Buena,Buena,Regular
20/02/2024,16:00:00,94,7,5,4,44,61,Regular,Buena,Buena,Buena,Buena,Regular
20/02/2024,17:00:00,101,6,5,4,43,63,Mala,Buena,Buena,Buena,Buena,Regular
20/02/2024,18:00:00,57,7,4,4,44,64,Regular,Buena,Buena,Buena,Buena,Regular
20/02/2024,19:00:00,23.31,14.524,3,4,43,64,Buena,Buena,Buena,Buena,Buena,Regular
20/02/2024,20:00:00,23.31,14.524,12.146,4,41,64,Buena,Buena,Buena,Buena,Buena,Regular
20/02/2024,21:00:00,23.31,14.524,12.146,4,39,75.733,Buena,Buena,Buena,Buena,Buena,Regular
20/02/2024,22:00:00,23.31,14.524,12.146,4,39,75.733,Buena,Buena,Buena,Buena,Buena,Regular
20/02/2024,23:00:00,23.31,14.524,12.146,4,36,75.733,Buena,Buena,Buena,Buena,Buena,Regular
21/02/2024,00:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,01:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,02:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,03:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,04:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,05:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,06:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,07:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,08:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,09:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,10:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,11:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,12:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,13:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,14:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,15:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,16:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,17:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,18:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,19:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,20:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,21:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,22:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
21/02/2024,23:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
22/02/2024,00:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
22/02/2024,01:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
22/02/2024,02:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
22/02/2024,03:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
22/02/2024,04:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
22/02/2024,05:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
22/02/2024,06:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
22/02/2024,07:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
22/02/2024,08:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
22/02/2024,09:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
22/02/2024,10:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
22/02/2024,11:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
22/02/2024,12:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
22/02/2024,13:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
22/02/2024,14:00:00,107,6,12.146,3.408,73.843,75.733,Mala,Buena,Buena,Buena,Regular,Regular
22/02/2024,15:00:00,106,6,12.146,3.408,73.843,75.733,Mala,Buena,Buena,Buena,Regular,Regular
22/02/2024,16:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
22/02/2024,17:00:00,86,6,12.146,3.408,73.843,75.733,Regular,Buena,Buena,Buena,Regular,Regular
22/02/2024,18:00:00,53,11,12.146,3.408,73.843,75.733,Regular,Buena,Buena,Buena,Regular,Regular
22/02/2024,19:00:00,33,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
22/02/2024,20:00:00,1,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
22/02/2024,21:00:00,23.31,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
22/02/2024,22:00:00,1,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
22/02/2024,23:00:00,2,14.524,12.146,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
23/02/2024,00:00:00,3,14.524,14,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
23/02/2024,01:00:00,8,65,14,3.408,73.843,75.733,Buena,Regular,Buena,Buena,Regular,Regular
23/02/2024,02:00:00,13,20,14,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
23/02/2024,03:00:00,13,13,14,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
23/02/2024,04:00:00,11,15,11,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
23/02/2024,05:00:00,13,12,11,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
23/02/2024,06:00:00,14,13,8,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
23/02/2024,07:00:00,6,19,8,3.408,73.843,75.733,Buena,Buena,Buena,Buena,Regular,Regular
23/02/2024,08:00:00,3,61,8,3.408,73.843,75.733,Buena,Regular,Buena,Buena,Regular,Regular
23/02/2024,09:00:00,6,62,9,8,73.843,75.733,Buena,Regular,Buena,Buena,Regular,Regular
23/02/2024,10:00:00,9,66,10,8,73.843,75.733,Buena,Regular,Buena,Buena,Regular,Regular
23/02/2024,11:00:00,26,61,10,8,101,75.733,Buena,Regular,Buena,Buena,Mala,Regular
23/02/2024,12:00:00,43,15,10,8,99,75.733,Buena,Buena,Buena,Buena,Regular,Regular
23/02/2024,13:00:00,69,12,11,8,96,75.733,Regular,Buena,Buena,Buena,Regular,Regular
23/02/2024,14:00:00,92,9,11,8,94,75.733,Regular,Buena,Buena,Buena,Regular,Regular
23/02/2024,15:00:00,109,8,10,8,93,75.733,Mala,Buena,Buena,Buena,Regular,Regular
23/02/2024,16:00:00,114,8,9,8,91,75.733,Mala,Buena,Buena,Buena,Regular,Regular
23/02/2024,17:00:00,102,5,8,8,88,75.733,Mala,Buena,Buena,Buena,Regular,Regular
23/02/2024,18:00:00,92,6,7,8,87,75.733,Regular,Buena,Buena,Buena,Regular,Regular
23/02/2024,19:00:00,67,9,6,8,88,75.733,Regular,Buena,Buena,Buena,Regular,Regular
23/02/2024,20:00:00,34,17,6,8,88,75.733,Buena,Buena,Buena,Buena,Regular,Regular
23/02/2024,21:00:00,21,17,6,8,90,75.733,Buena,Buena,Buena,Buena,Regular,Regular
23/02/2024,22:00:00,6,65,7,8,87,75.733,Buena,Regular,Buena,Buena,Regular,Regular
23/02/2024,23:00:00,10,16,7,8,84,75.733,Buena,Buena,Buena,Buena,Regular,Regular
24/02/2024,00:00:00,14,11,8,8,80,75.733,Buena,Buena,Buena,Buena,Regular,Regular
24/02/2024,01:00:00,14,9,8,6,77,75.733,Buena,Buena,Buena,Buena,Regular,Regular
24/02/2024,02:00:00,9,12,9,6,76,75.733,Buena,Buena,Buena,Buena,Regular,Regular
24/02/2024,03:00:00,11,11,9,6,76,75.733,Buena,Buena,Buena,Buena,Regular,Regular
24/02/2024,04:00:00,11,11,8,6,77,75.733,Buena,Buena,Buena,Buena,Regular,Regular
24/02/2024,05:00:00,11,10,8,6,77,75.733,Buena,Buena,Buena,Buena,Regular,Regular
24/02/2024,06:00:00,10,11,8,6,77,75.733,Buena,Buena,Buena,Buena,Regular,Regular
24/02/2024,07:00:00,4,16,7,6,77,75.733,Buena,Buena,Buena,Buena,Regular,Regular
24/02/2024,08:00:00,4,16,8,6,77,75.733,Buena,Buena,Buena,Buena,Regular,Regular
24/02/2024,09:00:00,6,19,8,6,77,75.733,Buena,Buena,Buena,Buena,Regular,Regular
24/02/2024,10:00:00,14,20,9,6,77,75.733,Buena,Buena,Buena,Buena,Regular,Regular
24/02/2024,11:00:00,26,19,10,6,77,75.733,Buena,Buena,Buena,Buena,Regular,Regular
24/02/2024,12:00:00,34,20,10,6,80,75.733,Buena,Buena,Buena,Buena,Regular,Regular
24/02/2024,13:00:00,51,5,10,6,81,75.733,Regular,Buena,Buena,Buena,Regular,Regular
24/02/2024,14:00:00,76,5,10,6,81,79,Regular,Buena,Buena,Buena,Regular,Regular
24/02/2024,15:00:00,86,5,10,6,81,78,Regular,Buena,Buena,Buena,Regular,Regular
24/02/2024,16:00:00,80,5,9,6,81,78,Regular,Buena,Buena,Buena,Regular,Regular
24/02/2024,17:00:00,63,5,8,6,80,76,Regular,Buena,Buena,Buena,Regular,Regular
24/02/2024,18:00:00,57,5,7,6,80,75,Regular,Buena,Buena,Buena,Regular,Regular
24/02/2024,19:00:00,44,8,6,6,78,75,Buena,Buena,Buena,Buena,Regular,Regular
24/02/2024,20:00:00,24,14,6,6,78,75,Buena,Buena,Buena,Buena,Regular,Regular
24/02/2024,21:00:00,21,13,5,4,80,73,Buena,Buena,Buena,Buena,Regular,Regular
24/02/2024,22:00:00,18,16,5,4,78,73,Buena,Buena,Buena,Buena,Regular,Regular
24/02/2024,23:00:00,6,66,6,4,80,75,Buena,Regular,Buena,Buena,Regular,Regular
25/02/2024,00:00:00,4,67,7,4,81,76,Buena,Regular,Buena,Buena,Regular,Regular
25/02/2024,01:00:00,3,14.524,8,4,86,78,Buena,Buena,Buena,Buena,Regular,Regular
25/02/2024,02:00:00,7,20,9,6,88,79,Buena,Buena,Buena,Buena,Regular,Regular
25/02/2024,03:00:00,4,20,9,6,88,81,Buena,Buena,Buena,Buena,Regular,Regular
25/02/2024,04:00:00,16,11,10,6,91,82,Buena,Buena,Buena,Buena,Regular,Regular
25/02/2024,05:00:00,12,11,10,6,94,84,Buena,Buena,Buena,Buena,Regular,Regular
25/02/2024,06:00:00,5,17,10,6,96,84,Buena,Buena,Buena,Buena,Regular,Regular
25/02/2024,07:00:00,7,16,10,6,96,84,Buena,Buena,Buena,Buena,Regular,Regular
25/02/2024,08:00:00,6,19,9,6,99,85,Buena,Buena,Buena,Buena,Regular,Regular
25/02/2024,09:00:00,12,61,9,6,101,87,Buena,Regular,Buena,Buena,Mala,Regular
25/02/2024,10:00:00,28,15,9,6,101,87,Buena,Buena,Buena,Buena,Mala,Regular
25/02/2024,11:00:00,39,11,8,6,99,87,Buena,Buena,Buena,Buena,Regular,Regular
25/02/2024,12:00:00,55,7,8,6,96,87,Regular,Buena,Buena,Buena,Regular,Regular
25/02/2024,13:00:00,65,7,7,6,94,87,Regular,Buena,Buena,Buena,Regular,Regular
25/02/2024,14:00:00,69,5,7,6,93,87,Regular,Buena,Buena,Buena,Regular,Regular
25/02/2024,15:00:00,67,7,6,6,93,87,Regular,Buena,Buena,Buena,Regular,Regular
25/02/2024,16:00:00,69,6,6,6,93,87,Regular,Buena,Buena,Buena,Regular,Regular
25/02/2024,17:00:00,73,4,5,6,93,87,Regular,Buena,Buena,Buena,Regular,Regular
25/02/2024,18:00:00,69,4,4,6,93,88,Regular,Buena,Buena,Buena,Regular,Regular
25/02/2024,19:00:00,45,8,4,6,93,88,Buena,Buena,Buena,Buena,Regular,Regular
25/02/2024,20:00:00,29,10,4,6,91,88,Buena,Buena,Buena,Buena,Regular,Regular
25/02/2024,21:00:00,16,14,5,6,87,90,Buena,Buena,Buena,Buena,Regular,Regular
25/02/2024,22:00:00,10,12,5,6,86,90,Buena,Buena,Buena,Buena,Regular,Regular
25/02/2024,23:00:00,14,9,6,6,81,87,Buena,Buena,Buena,Buena,Regular,Regular
26/02/2024,00:00:00,14,9,6,6,78,85,Buena,Buena,Buena,Buena,Regular,Regular
26/02/2024,01:00:00,11,10,6,6,76,81,Buena,Buena,Buena,Buena,Regular,Regular
26/02/2024,02:00:00,14,9,7,6,71,79,Buena,Buena,Buena,Buena,Regular,Regular
26/02/2024,03:00:00,16,7,7,6,68,79,Buena,Buena,Buena,Buena,Regular,Regular
26/02/2024,04:00:00,14,7,7,6,65,76,Buena,Buena,Buena,Buena,Regular,Regular
26/02/2024,05:00:00,14,7,6,6,63,75,Buena,Buena,Buena,Buena,Regular,Regular
